,TK_PLCS/FPIX/crate03/module04/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_08.value.converted:_original.._value,
,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,
"2018/02/08 13:24:19.143",,,,,,,,,,,11.78,,,
"2018/02/08 13:25:04.209",,,,9.03,,,,,,,,,,
"2018/02/08 13:25:14.224",,,,,,,,,,,,,11.91,
"2018/02/08 13:25:34.223",,10.11,,,,,,,,,,,,
"2018/02/08 13:26:04.225",10.25,,,,,,,,,,,,,
"2018/02/08 13:28:49.133",,,,,,,,,,,,11.96,,
"2018/02/08 13:29:56.636",,,,,,,10.08,,,,,,,
"2018/02/08 13:30:01.634",,,,,9.59,,,,,,,,,
"2018/02/08 13:30:44.223",,,,,,,,9.89,,,,,,
"2018/02/08 13:31:36.628",,,,,,,,,,10.93,,,,
"2018/02/08 13:31:39.132",,,9.62,,,,,,,,,,,
"2018/02/08 13:32:11.625",,,,,,,,,10.88,,,,,
"2018/02/08 13:32:19.131",,,,,,9.59,,,,,,,,
"2018/02/08 13:33:24.141",,,,9.55,,,,,,,,,,
"2018/02/08 13:33:31.627",,,,,,,,,,,12.3,,,
"2018/02/08 13:34:14.138",,10.62,,,,,,,,,,,,
"2018/02/08 13:34:41.632",10.76,,,,,,,,,,,,,
"2018/02/08 13:35:19.127",,,,,,,,,,,,,12.43,
"2018/02/08 13:38:24.149",,,,,10.11,,,,,,,,,
"2018/02/08 13:38:44.148",,,,,,,,,,,,12.48,,
"2018/02/08 13:38:46.639",,,,,,,10.59,,,,,,,
"2018/02/08 13:39:29.139",,,,,,,,10.4,,,,,,
"2018/02/08 13:40:14.145",,,10.13,,,,,,,,,,,
"2018/02/08 13:40:26.638",,,,,,,,,,11.45,,,,
"2018/02/08 13:40:34.212",,,,,,10.11,,,,,,,,
"2018/02/08 13:40:39.136",,,,,,,,,11.39,,,,,
"2018/02/08 13:41:56.627",,,,10.06,,,,,,,,,,
"2018/02/08 13:42:46.637",,11.13,,,,,,,,,,,,
"2018/02/08 13:43:24.149",11.28,,,,,,,,,,,,,
"2018/02/08 13:43:54.151",,,,,,,,,,,12.82,,,
"2018/02/08 13:45:41.633",,,,,,,,,,,,,12.95,
"2018/02/08 13:47:19.131",,,,,10.62,,,,,,,,,
"2018/02/08 13:47:34.225",,,,,,,11.11,,,,,,,
"2018/02/08 13:48:01.639",,,,,,,,10.91,,,,,,
"2018/02/08 13:49:06.642",,,10.64,,,,,,,,,,,
"2018/02/08 13:49:21.636",,,,,,10.62,,,,,,,,
"2018/02/08 13:49:26.635",,,,,,,,,,,,13,,
"2018/02/08 13:49:44.141",,,,,,,,,,11.96,,,,
"2018/02/08 13:50:26.642",,,,,,,,,11.91,,,,,
"2018/02/08 13:50:36.638",,,,10.57,,,,,,,,,,
"2018/02/08 13:52:26.627",,11.64,,,,,,,,,,,,
"2018/02/08 13:52:56.632",11.79,,,,,,,,,,,,,
"2018/02/08 13:53:29.136",,,,,,,,,,,13.35,,,
"2018/02/08 13:53:39.140",,,,,,,,,,12.48,,,,
"2018/02/08 13:53:44.140",,,,,,,,,,,,,13.48,
"2018/02/08 13:53:54.142",12.32,,,,,,,,,,,,,
"2018/02/08 13:54:14.138",,,,,,,,,,,,13.52,,
"2018/02/08 13:54:26.634",,12.15,,,,,,,,,,,14.02,
"2018/02/08 13:54:29.134",,,,,,,,,,,13.87,,,
"2018/02/08 13:54:41.634",,,,,,,,,12.43,,,,,
"2018/02/08 13:54:51.636",,,,,,,,,,13,,,,
"2018/02/08 13:54:54.143",12.84,,,,,,,,,,,,,
"2018/02/08 13:55:06.636",,,,,,,,,,,,14.06,,
"2018/02/08 13:55:09.124",,,,,,,,,,,14.41,,,
"2018/02/08 13:55:11.637",,,,,,,,,,,,,14.54,
"2018/02/08 13:55:16.630",,,,,11.13,,,,,,,,,
"2018/02/08 13:55:29.131",,12.67,,,,,,,,,,,,
"2018/02/08 13:55:34.213",,,,,,,11.62,,,,,,,
"2018/02/08 13:55:49.131",,,,,,,,,,,14.95,,,
"2018/02/08 13:55:56.632",13.35,,,,,,,11.42,,,,,,
"2018/02/08 13:55:59.128",,,,,,,,,,,,14.58,15.09,
"2018/02/08 13:56:04.213",,,,,,,,,12.95,13.52,,,,
"2018/02/08 13:56:09.133",,,11.15,,,,,,,,,,,
"2018/02/08 13:56:26.630",,,,,,,,,,,15.46,,,
"2018/02/08 13:56:39.129",,,,,,11.13,,,,,,,,
"2018/02/08 13:56:41.629",,,,,,,,,,,,,15.61,
"2018/02/08 13:56:46.632",,,,,,,,,,,,15.09,,
"2018/02/08 13:57:01.625",13.86,,,,,,,,,,,,,
"2018/02/08 13:57:09.129",,,,,,,,,,,16,,,
"2018/02/08 13:57:11.650",,,,11.08,,,,,,,,,,
"2018/02/08 13:57:14.136",,,,,,,,,,14.04,,,,
"2018/02/08 13:57:21.627",,13.2,,,,,,,,,,,,
"2018/02/08 13:57:24.143",,,,,,,,,,,,,16.14,
"2018/02/08 13:57:36.624",,,,,,,,,,,,15.61,,
"2018/02/08 13:57:41.632",,,,,,,,,13.48,,,,,
"2018/02/08 13:58:01.626",,,,,,,,,,,16.53,,,
"2018/02/08 13:58:16.634",14.37,,,,,,,,,,,,,
"2018/02/08 13:58:26.630",,13.71,,,,,,,,,,,,
"2018/02/08 13:58:34.216",,,,,,,,,,,,,16.66,
"2018/02/08 13:58:36.626",,,,,,,,,,14.56,,16.14,,
"2018/02/08 13:59:01.623",,,,,,,,,14,,,,,
"2018/02/08 13:59:04.202",,,,,,,,,,,17.05,,,
"2018/02/08 13:59:34.205",14.88,,,,,,,,,,,,,
"2018/02/08 13:59:46.624",,,,,,,,,,,,16.66,,
"2018/02/08 13:59:49.130",,,,,,,,,,,,,17.18,
"2018/02/08 14:00:04.286",,14.23,,,,,,,,15.09,,,,
"2018/02/08 14:00:21.628",,,,,,,,,,,17.57,,,
"2018/02/08 14:00:31.629",,,,,11.64,,,,,,,,,
"2018/02/08 14:00:36.630",,,,,,,,,14.52,,,,,
"2018/02/08 14:01:04.210",,,,,,,,,,,,17.18,,
"2018/02/08 14:01:06.631",,,,,,,12.13,,,,,,,
"2018/02/08 14:01:09.126",15.4,,,,,,,,,,,,,
"2018/02/08 14:01:19.127",,,11.67,,,,,,,,,,,
"2018/02/08 14:01:21.640",,,,,,,,,,15.61,,,,
"2018/02/08 14:01:31.629",,,,,,,,,,,,,17.7,
"2018/02/08 14:01:44.151",,14.76,,,,,,,,,,,,
"2018/02/08 14:01:49.127",,,,,,,,11.93,,,,,,
"2018/02/08 14:01:56.622",,,,,,,,,,,18.09,,,
"2018/02/08 14:02:11.628",,,,,,11.64,,,,,,,,
"2018/02/08 14:02:16.636",,,,,,,,,15.04,,,,,
"2018/02/08 14:02:34.200",,,,11.59,,,,,,,,,,
"2018/02/08 14:02:41.629",,,,,,,,,,,,17.7,,
"2018/02/08 14:02:56.636",15.91,,,,,,,,,,,,,
"2018/02/08 14:03:09.124",,,,,,,,,,16.14,,,,
"2018/02/08 14:03:29.122",,15.28,,,,,,,,,,,,
"2018/02/08 14:03:44.209",,,,,,,,,,,,,18.23,
"2018/02/08 14:03:46.635",,,,,,,,,,,18.6,,,
"2018/02/08 14:04:04.212",,,,,,,,,15.57,,,,,
"2018/02/08 14:04:31.635",,,,,,,,,,,,18.23,,
"2018/02/08 14:04:51.621",16.43,,,,,,,,,,,,,
"2018/02/08 14:05:16.635",,,,,,,,,,16.66,,,,
"2018/02/08 14:05:19.137",,15.79,,,,,,,,,,,,
"2018/02/08 14:05:46.635",,,,,,,,,,,,,18.75,
"2018/02/08 14:05:59.133",,,,,,,,,16.09,,,,,
"2018/02/08 14:06:04.198",,,,,,,,,,,19.12,,,
"2018/02/08 14:06:06.639",,,,,12.15,,,,,,,,,
"2018/02/08 14:06:34.220",,,12.18,,,,,,,,,,,
"2018/02/08 14:06:49.125",,,,,,,12.64,,,,,,,
"2018/02/08 14:07:44.145",,,,,,,,12.45,,,,,,
"2018/02/08 14:07:56.634",,,,12.11,,,,,,,,,,
"2018/02/08 14:08:09.137",,,,,,12.15,,,,,,,,
"2018/02/08 14:08:14.140",,,,,,,,,,,,,18.23,
"2018/02/08 14:08:51.634",,,,,,,,,,,18.6,,,
"2018/02/08 14:09:39.135",15.91,,,,,,,,,,,,,
"2018/02/08 14:10:14.133",,,,,,,,,,,,,17.72,
"2018/02/08 14:10:26.637",,,,,,,,,,,18.09,,,
"2018/02/08 14:11:14.142",,,,,,,,,,16.14,,,,
"2018/02/08 14:11:54.140",,,,,,,,,,,,17.72,,
"2018/02/08 14:13:04.215",,,,,,,,,,,17.57,,,
"2018/02/08 14:13:36.630",,,,,12.67,,,,,,,,,
"2018/02/08 14:14:16.639",,,12.69,,,,13.15,,,,,,,
"2018/02/08 14:15:01.631",,,,,,,,12.96,,,,,,
"2018/02/08 14:15:26.639",,,,,,12.67,,,,,,,,
"2018/02/08 14:15:31.631",,,,12.62,,,,,,,,,,
"2018/02/08 14:16:06.634",,,,,,,,,,,,,17.2,
"2018/02/08 14:18:01.630",,,,,,,,,,,,17.2,,
"2018/02/08 14:21:56.630",,,,,,,,,,,17.05,,,
"2018/02/08 14:22:14.136",,,,,13.18,,,,,,,,,
"2018/02/08 14:22:36.625",,,,,,,13.67,,,,,,,
"2018/02/08 14:23:09.127",,,13.2,,,,,,,,,,,
"2018/02/08 14:23:21.630",,,,,,,,13.47,,,,,,
"2018/02/08 14:23:46.628",,,,,,13.18,,,,,,,,
"2018/02/08 14:24:24.132",,,,13.13,,,,,,,,,,
"2018/02/08 14:28:14.137",,,,,,,,,,,,,17.74,
"2018/02/08 14:28:31.624",,,,,,,,,,,17.57,,,
"2018/02/08 14:28:51.633",,,,,,,,,,,,,18.25,
"2018/02/08 14:29:01.620",,,,,,,,,,,,17.72,,
"2018/02/08 14:29:24.212",,,,,,,,,,,18.12,,,
"2018/02/08 14:29:41.628",16.43,,,,,,,,,,,,,
"2018/02/08 14:29:44.139",,,,,,,,,,,,,18.77,
"2018/02/08 14:29:59.128",,,,,,,,,,16.66,,18.23,,
"2018/02/08 14:30:01.634",,,,,13.69,,,,,,,,,
"2018/02/08 14:30:19.134",,,,,,,,,,,18.64,,,
"2018/02/08 14:30:26.638",,,,,,,14.18,,,,,,,
"2018/02/08 14:30:29.131",,,,,,,,,,,,,19.29,
"2018/02/08 14:30:46.638",,,13.71,,,,,,,,,,,
"2018/02/08 14:30:56.632",,,,,,,,13.98,,,,,,
"2018/02/08 14:31:01.627",,16.31,,,,,,,,,,,,
"2018/02/08 14:31:04.202",,,,,,,,,,,,18.75,,
"2018/02/08 14:31:16.625",,,,,,13.69,,,16.61,,,,,
"2018/02/08 14:31:24.140",,,,,,,,,,,19.19,,,
"2018/02/08 14:31:36.634",,,,13.64,,,,,,,,,,
"2018/02/08 14:31:39.121",16.94,,,,,,,,,,,,,
"2018/02/08 14:31:51.633",,,,,,,,,,,,,19.82,
"2018/02/08 14:31:54.144",,,,,,,,,,17.18,,,,
"2018/02/08 14:32:24.142",,,,,,,,,,,,19.27,,
"2018/02/08 14:32:34.209",,,,,,,,,,,19.71,,,
"2018/02/08 14:33:09.131",,,,,,,,,,,,,20.34,
"2018/02/08 14:33:24.147",17.45,,,,,,,,,,,,,
"2018/02/08 14:33:36.628",,16.82,,,,,,,,,,,,
"2018/02/08 14:33:39.134",,,,,,,,,17.13,,,,,
"2018/02/08 14:33:54.137",,,,,,,,,,17.7,,19.79,,
"2018/02/08 14:33:56.636",,,,,,,,,,,20.23,,,
"2018/02/08 14:34:51.634",,,,,,,,,,,,,20.86,
"2018/02/08 14:35:34.211",17.97,,,,,,,,,,,,,
"2018/02/08 14:35:44.143",,17.33,,,,,,,,,20.75,20.32,,
"2018/02/08 14:35:49.130",,,,,,,,,17.66,,,,,
"2018/02/08 14:36:04.214",,,,,14.2,,,,,,,,,
"2018/02/08 14:36:09.136",,,,,,,,,,18.23,,,,
"2018/02/08 14:36:31.621",,,14.23,,,,,,,,,,,
"2018/02/08 14:36:41.634",,,,,,,14.69,,,,,,,
"2018/02/08 14:37:29.137",,,,14.15,,,,,,,,,,
"2018/02/08 14:37:34.217",,,,,,,,14.49,,,,,,
"2018/02/08 14:37:51.631",,,,,,14.2,,,,,,,,
"2018/02/08 14:37:59.131",18.48,17.84,,,,,,,,,,,,
"2018/02/08 14:38:16.627",,,,,,,,,18.18,,,,,
"2018/02/08 14:38:36.630",,,,,,,,,,,,20.84,,
"2018/02/08 14:38:49.139",,,,,,,,,,18.75,,,,
"2018/02/08 14:39:04.219",,,,,,,,,,,21.26,,,
"2018/02/08 14:40:44.138",,18.36,,,,,,,,,,,,
"2018/02/08 14:40:56.634",18.99,,,,,,,,,,,,,
"2018/02/08 14:41:06.632",,,,,,,,,,,,,21.37,
"2018/02/08 14:41:09.131",,,,,,,,,18.71,,,,,
"2018/02/08 14:41:54.139",,,,,,,,,,19.27,,,,
"2018/02/08 14:42:39.126",,,14.74,,,,,,,,,,,
"2018/02/08 14:42:41.628",,,,,14.71,,,,,,,,,
"2018/02/08 14:43:19.129",,,,,,,15.2,,,,,,,
"2018/02/08 14:43:39.124",,,,14.66,,,,,,,,,,
"2018/02/08 14:43:49.136",,,,,,,,,,,,21.37,,
"2018/02/08 14:43:59.136",,,,,,,,15.01,,,,,,
"2018/02/08 14:44:04.284",,18.87,,,,,,,,,,,,
"2018/02/08 14:44:11.629",,,,,,14.71,,,,,,,,
"2018/02/08 14:44:26.635",,,,,,,,,,,21.78,,,
"2018/02/08 14:44:31.636",,,,,,,,,19.23,,,,,
"2018/02/08 14:44:49.135",19.5,,,,,,,,,,,,,
"2018/02/08 14:45:51.633",,,,,,,,,,19.79,,,,
"2018/02/08 14:47:19.125",,,,,,,,,,,,,21.89,
"2018/02/08 14:47:34.210",,19.38,,,,,,,,,,,,
"2018/02/08 14:48:14.138",,,,,,,,,19.75,,,,,
"2018/02/08 14:48:36.624",,,15.25,,,,,,,,,,,
"2018/02/08 14:48:41.629",20.02,,,,,,,,,,,,,
"2018/02/08 14:48:54.141",,,,,15.23,,,,,,,,,
"2018/02/08 14:49:01.630",,,,,,,,,,,,21.89,,
"2018/02/08 14:49:14.133",,,,,,,,,,,22.31,,,
"2018/02/08 14:49:24.140",,,,,,,15.72,,,,,,,
"2018/02/08 14:49:31.627",,,,,,,,,,,,,22.42,
"2018/02/08 14:49:41.628",,,,15.18,,,,,,,,,,
"2018/02/08 14:49:56.624",,,,,,,,,,20.32,,,,
"2018/02/08 14:50:16.621",,,,,,15.23,,,,,,,,
"2018/02/08 14:50:19.124",,,,,,,,15.52,,,,,,
"2018/02/08 14:51:56.629",,19.89,,,,,,,,,,,,
"2018/02/08 14:52:39.124",,,,,,,,,,,,22.42,,
"2018/02/08 14:52:41.625",,,,,,,,,20.27,,,,,
"2018/02/08 14:53:01.636",,,,,,,,,,,22.83,,,
"2018/02/08 14:53:54.133",20.53,,,,,,,,,,,,,
"2018/02/08 14:54:44.140",,,15.77,,,,,,,,,,,
"2018/02/08 14:55:04.278",,,,,15.74,,,,,,,,,
"2018/02/08 14:55:16.631",,,,,,,,,,20.84,,,,
"2018/02/08 14:55:36.634",,,,15.69,,,,,,,,,,
"2018/02/08 14:55:44.145",,,,,,,16.23,,,,,,,
"2018/02/08 14:56:36.631",,,,,,,,16.04,,,,,,
"2018/02/08 14:56:39.138",,,,,,15.74,,,,,,,,
"2018/02/08 14:56:49.138",,20.41,,,,,,,,,,,,
"2018/02/08 14:58:06.628",,,,,,,,,20.8,,,,,
"2018/02/08 15:00:44.144",21.05,,,,,,,,,,,,,
"2018/02/08 15:00:56.632",,,16.28,,,,,,,,,,,
"2018/02/08 15:01:26.633",,,,,16.26,,,,,,,,,
"2018/02/08 15:01:54.139",,,,16.21,,,,,,,,,,
"2018/02/08 15:02:06.635",,,,,,,16.75,,,,,,,
"2018/02/08 15:02:14.146",,,,,,,,,,21.37,,,,
"2018/02/08 15:02:49.138",,,,,,16.26,,,,,,,,
"2018/02/08 15:02:56.631",,,,,,,,16.55,,,,,,
"2018/02/08 15:03:19.129",,20.92,,,,,,,,,,,,
"2018/02/08 15:04:39.133",,,,,,,,,21.32,,,,,
"2018/02/08 15:07:21.636",,,16.8,,,,,,,,,,,
"2018/02/08 15:07:51.627",,,,,16.77,,,,,,,,,
"2018/02/08 15:08:11.623",,,,16.72,,,,,,,,,,
"2018/02/08 15:08:36.630",,,,,,,17.26,,,,,,,
"2018/02/08 15:08:59.136",,,,,,,,,,,,,22.94,
"2018/02/08 15:09:09.136",,,,,,16.77,,,,,,,,
"2018/02/08 15:09:26.629",,,,,,,,17.06,,,,,,
"2018/02/08 15:09:44.209",21.56,,,,,,,,,,,,,
"2018/02/08 15:12:19.128",,,,,,,,,,,,,22.42,
"2018/02/08 15:13:06.629",21.05,,,,,,,,,,,,,
"2018/02/08 15:15:49.124",,,17.31,,,,,,,,,,,
"2018/02/08 15:16:11.624",,,,,,,,,,,22.31,,,
"2018/02/08 15:16:21.633",,,,17.23,,,,,,,,,,
"2018/02/08 15:17:16.630",,,,,17.28,,,,,,,,,
"2018/02/08 15:17:34.207",,,,,,,17.77,,,,,,,
"2018/02/08 15:18:26.640",,,,,,17.28,,,,,,,,
"2018/02/08 15:18:34.216",,,,,,,,17.58,,,,,,
"2018/02/08 15:18:46.622",,,,,,,,,,,,,21.91,
"2018/02/08 15:20:26.626",,,,,,,,,,,,21.91,,
"2018/02/08 15:22:26.629",,,,,,,,,,20.86,,,,
"2018/02/08 15:24:24.218",20.53,,,,,,,,,,,,,
"2018/02/08 15:25:54.140",,,,,,,,,20.8,,,,,
"2018/02/08 15:29:09.136",,20.41,,,,,,,,,,,,
"2018/02/08 15:31:06.638",,,17.82,,,,18.28,,,,,,,
"2018/02/08 15:31:19.127",,,,17.75,,,,,,,,,,
"2018/02/08 15:31:29.137",,,,,17.79,,,,,,21.8,,,
"2018/02/08 15:31:39.130",,,,,,,,18.09,,,,,,
"2018/02/08 15:32:06.629",,,,,,17.79,,,,,,,,
"2018/02/08 15:46:39.136",,,,,18.31,,18.79,,,,,,,
"2018/02/08 15:46:46.639",,,18.33,,,,,,,,,,,
"2018/02/08 15:46:54.138",,,,,,,,18.6,,,,,,
"2018/02/08 15:47:21.639",,,,18.26,,,,,,,,,,
"2018/02/08 15:47:31.627",,,,,,18.31,,,,,,,,
"2018/02/08 15:48:06.636",,,,,,,,,,,,,21.39,
"2018/02/08 15:48:46.636",,,,,,,,,,,,21.39,,
"2018/02/08 15:49:01.629",,,,,,,,,,20.34,,,,
"2018/02/08 15:49:39.122",20.02,,,,,,,,,,,,,
"2018/02/08 15:50:34.213",,19.89,,,,,,,20.29,,,,,
"2018/02/08 15:50:39.129",,,,,,,,,,,,,20.88,
"2018/02/08 15:51:16.633",,,,,,,,,,,21.28,,,
"2018/02/08 15:51:59.133",,,,,,,,,,19.82,,,,
"2018/02/08 15:52:11.637",,,,,,,,,,,,20.88,,
"2018/02/08 15:52:29.131",19.5,,,,,,,,,,,,,
"2018/02/08 15:52:31.632",,,,,,,,,,,,,20.36,
"2018/02/08 15:53:31.629",,19.38,,,,,,,,,,,,
"2018/02/08 15:53:39.137",,,,,,,,,19.77,,,,,
"2018/02/08 15:53:41.632",,,,,,,,,,,20.77,,,
"2018/02/08 15:54:39.132",,,,,,,,,,,,20.36,,
"2018/02/08 15:54:44.147",,,,,,,,,,19.29,,,,
"2018/02/08 15:54:46.634",,,,,,,,,,,,,19.84,
"2018/02/08 15:54:49.123",18.99,,,,,,,,,,,,,
"2018/02/08 15:55:41.635",,,,,17.79,,,,,,,,,
"2018/02/08 15:55:49.139",,,,,,,18.28,,,,,,,
"2018/02/08 15:56:04.213",,,,,,,,,,,20.25,,,
"2018/02/08 15:56:11.643",,18.87,,,,,,,,,,,,
"2018/02/08 15:56:21.636",,,,,,,,,19.25,,,,,
"2018/02/08 15:56:44.132",,,,,,,,,,,,,19.32,
"2018/02/08 15:56:49.137",,,,,,,,,,18.77,,19.84,,
"2018/02/08 15:57:01.624",18.48,,,,,,,,,,,,,
"2018/02/08 15:57:16.641",,,17.82,,,,,,,,,,,
"2018/02/08 15:58:11.633",,,,,,,,18.09,,,,,,
"2018/02/08 15:58:14.150",,,,,,,,,,,19.73,,,
"2018/02/08 15:58:29.138",,18.36,,,,,,,,,,,,
"2018/02/08 15:58:41.635",,,,,,,,,18.73,,,,,
"2018/02/08 15:58:59.135",,,,,,,,,,,,,18.79,
"2018/02/08 15:59:04.220",17.97,,,,,,,,,,,19.32,,
"2018/02/08 15:59:14.222",,,,,17.28,,17.77,,,18.25,,,,
"2018/02/08 15:59:21.632",,,,,,17.79,,,,,,,,
"2018/02/08 16:00:29.129",,,,,,,,,,,19.21,,,
"2018/02/08 16:00:49.133",,,,,,,,,,,,,18.27,
"2018/02/08 16:00:51.624",,,,17.75,,,,,,,,,,
"2018/02/08 16:00:54.142",,17.84,,,,,,,,,,,,
"2018/02/08 16:00:59.125",,,17.31,,,,,,,,,,,
"2018/02/08 16:01:06.623",,,,,,,,,18.2,,,,,
"2018/02/08 16:01:09.127",,,,,,,,,,17.74,,,,
"2018/02/08 16:01:11.631",,,,,,,,,,,,18.79,,
"2018/02/08 16:01:16.634",17.45,,,,,,,,,,,,,
"2018/02/08 16:02:01.632",,,,,,,,17.58,,,,,,
"2018/02/08 16:02:14.139",,,,,16.77,,,,,,,,,
"2018/02/08 16:02:16.631",,,,,,,17.26,,,,,,,
"2018/02/08 16:02:39.134",,,,,,,,,,,18.68,,,
"2018/02/08 16:02:56.629",,17.33,,,,,,,,,,,,
"2018/02/08 16:03:14.138",,,,,,,,,17.68,,,,,
"2018/02/08 16:03:16.630",16.94,,,,,,,,,,,,,
"2018/02/08 16:03:21.632",,,,,,,,,,,,,17.74,
"2018/02/08 16:03:24.144",,,,,,,,,,17.22,,,,
"2018/02/08 16:03:26.629",,,,,,17.28,,,,,,18.27,,
"2018/02/08 16:04:16.636",,,16.8,,,,,,,,,,,
"2018/02/08 16:04:54.143",,,,,,,,,,,18.16,,,
"2018/02/08 16:04:59.131",,,,17.23,,,,,,,,,,
"2018/02/08 16:05:01.631",,16.82,,,,,16.75,,,,,,,
"2018/02/08 16:05:04.222",,,,,,,,17.06,,,,,,
"2018/02/08 16:05:09.132",,,,,16.26,,,,,,,,,
"2018/02/08 16:05:29.131",16.43,,,,,,,,,,,,,
"2018/02/08 16:05:36.634",,,,,,,,,17.16,,,,,
"2018/02/08 16:05:44.141",,,,,,,,,,16.7,,,,
"2018/02/08 16:05:46.633",,,,,,,,,,,,,17.22,
"2018/02/08 16:05:51.635",,,,,,,,,,,,17.74,,
"2018/02/08 16:06:46.631",,,,,,16.77,,,,,,,,
"2018/02/08 16:07:09.132",,,16.28,,,,,,,,,,,
"2018/02/08 16:07:19.137",,,,,,,,,,,17.63,,,
"2018/02/08 16:07:24.140",,16.31,,,,,,,,,,,,
"2018/02/08 16:07:41.629",15.91,,,,,,,,,,,,,
"2018/02/08 16:07:46.636",,,,,,,16.23,,,,,,,
"2018/02/08 16:07:56.636",,,,,,,,,16.63,16.18,,,,
"2018/02/08 16:08:01.629",,,,,15.74,,,,,,,,,
"2018/02/08 16:08:06.637",,,,,,,,16.55,,,,,,
"2018/02/08 16:08:19.140",,,,,,,,,,,,17.22,,
"2018/02/08 16:08:29.129",,,,16.72,,,,,,,,,,
"2018/02/08 16:08:34.224",,,,,,,,,,,,,16.7,
"2018/02/08 16:09:34.221",,15.79,,,,,,,,,,,,
"2018/02/08 16:09:56.639",,,,,,,,,,,17.11,,,
"2018/02/08 16:09:59.130",,,,,,16.26,,,,,,,,
"2018/02/08 16:10:06.638",15.4,,,,,,,,,,,,,
"2018/02/08 16:10:11.638",,,15.77,,,,,,,,,,,
"2018/02/08 16:10:21.633",,,,,,,,,16.11,,,,,
"2018/02/08 16:10:36.636",,,,,,,,,,15.65,,,,
"2018/02/08 16:10:39.131",,,,,,,15.72,,,,,,,
"2018/02/08 16:11:04.215",,,,,15.23,,,,,,,,,
"2018/02/08 16:11:09.134",,,,,,,,,,,,16.7,,
"2018/02/08 16:11:11.636",,,,,,,,16.04,,,,,,
"2018/02/08 16:11:44.145",,,,16.21,,,,,,,,,16.18,
"2018/02/08 16:12:21.632",,15.28,,,,,,,,,,,,
"2018/02/08 16:12:41.637",14.88,,,,,,,,,,,,,
"2018/02/08 16:12:51.628",,,,,,,,,,,16.59,,,
"2018/02/08 16:12:54.144",,,,,,,,,15.59,,,,,
"2018/02/08 16:13:01.625",,,,,,15.74,,,,,,,,
"2018/02/08 16:13:09.140",,,15.25,,,,,,,,,,,
"2018/02/08 16:13:14.143",,,,,,,,,,15.13,,,,
"2018/02/08 16:13:26.631",,,,,,,15.2,,,,,,,
"2018/02/08 16:14:01.639",,,,,14.71,,,,,,,,,
"2018/02/08 16:14:04.225",,,,,,,,,,,,16.18,,
"2018/02/08 16:14:09.131",,,,,,,,15.52,,,,,,
"2018/02/08 16:14:51.634",,,,15.69,,,,,,,,,,
"2018/02/08 16:14:54.145",,14.76,,,,,,,,,,,,
"2018/02/08 16:15:14.147",,,,,,,,,,,,,15.65,
"2018/02/08 16:15:19.136",14.37,,,,,,,,,,,,,
"2018/02/08 16:15:29.131",,,,,,,,,15.06,,,,,
"2018/02/08 16:15:49.136",,,,,,,,,,14.6,,,,
"2018/02/08 16:15:59.141",,,,,,,,,,,16.07,,,
"2018/02/08 16:16:09.137",,,,,,15.23,,,,,,,,
"2018/02/08 16:16:11.634",,,14.74,,,,,,,,,,,
"2018/02/08 16:16:29.137",,,,,,,14.69,,,,,,,
"2018/02/08 16:16:59.131",,,,,14.2,,,,,,,,,
"2018/02/08 16:17:04.218",,,,,,,,15.01,,,,,,
"2018/02/08 16:17:26.637",,14.25,,,,,,,,,,,,
"2018/02/08 16:17:29.139",,,,,,,,,,,,15.65,,
"2018/02/08 16:17:51.642",,,,15.18,,,,,,,,,,
"2018/02/08 16:18:06.643",13.86,,,,,,,,,,,,,
"2018/02/08 16:18:19.134",,,,,,,,,14.54,,,,,
"2018/02/08 16:18:36.637",,,,,,,,,,,,,15.13,
"2018/02/08 16:18:56.638",,,,,,,,,,14.08,,,,
"2018/02/08 16:19:04.216",,,,,,,,,,,15.54,,,
"2018/02/08 16:19:09.127",,,14.23,,,,,,,,,,,
"2018/02/08 16:19:11.630",,,,,,14.71,,,,,,,,
"2018/02/08 16:19:36.635",,,,,,,14.18,,,,,,,
