,TK_PLCS/FPIX/crate02/module06/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_08.value.converted:_original.._value,
,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,
"2017/12/22 16:53:00.788",,,,,,,,,,,,,,,,21.68,
"2017/12/22 16:55:13.287",,,,,,,,,,21.85,,,,,,,
"2017/12/22 17:01:25.790",,,,,22.07,,,,,,,,,,,,
"2017/12/22 19:45:28.291",,,,21.75,,,,,,,,,,,,,
"2017/12/22 19:50:08.285",22,,,,,,,,,,,,,,,,
"2017/12/22 20:21:50.863",,,,,,,,21.92,,,,,,,,,
"2017/12/22 22:14:50.860",,,,,,,,,,,,,,,,22.19,
"2017/12/23 01:46:55.787",,,,,,,,,,,22.36,,,,,,
"2017/12/23 01:51:28.281",,,,,,,,,,,,,,22.29,,,
"2017/12/23 01:55:13.287",22.51,,,,,,,,,,,,,,,,
"2017/12/23 02:03:45.794",,,,,,,,22.44,,,,,,,,,
"2017/12/23 02:22:15.784",,,,22.27,,,,,,,,,,,,,
"2017/12/23 12:50:43.287",,,,,,,,,,,,,,21.78,,,
"2017/12/23 12:53:23.284",,,,,,,,,,,21.85,,,,,,
"2017/12/23 13:00:23.290",,,,21.75,,,,,,,,,,,,,
"2017/12/23 13:09:15.783",22,,,,,,,,,,,,,,,,
"2017/12/23 13:10:03.289",,,,,,,,,,,,,,,,21.68,
"2017/12/23 13:14:58.285",,,,,,,,,,,,,21.78,,,,
"2017/12/23 13:21:30.793",,,,,,,,21.92,,,,,,,,,
"2017/12/23 13:23:58.287",,,,,,,21.83,,,,,,,,,,
"2017/12/23 15:39:05.785",,21.7,,,,,,,,,,,,,,,
"2017/12/23 15:48:50.935",,,,,,21.63,,,,,,,,,,,
"2017/12/23 22:05:33.289",,,,,,,,,,,,,,,,22.19,
"2017/12/23 22:10:35.793",,,,,,,,,,,,,22.29,,,,
"2017/12/23 22:20:08.277",,22.22,,,,,,,,,,,,,,,
"2017/12/23 22:40:45.785",,,,,,22.14,,,,,,,,,,,
"2017/12/24 03:54:48.292",,,,,,,22.34,,,,,,,,,,
"2017/12/24 09:03:28.275",,,,,,,,,,,22.36,,,,,,
"2017/12/24 09:23:13.279",,,,,,,,22.44,,,,,,,,,
"2017/12/24 12:21:28.293",22.51,,,,,,,,,,,,,,,,
"2017/12/24 12:26:23.287",,,,,,,,,,,,,,22.29,,,
"2017/12/24 12:33:25.782",,,,22.27,,,,,,,,,,,,,
"2017/12/24 12:41:00.858",,,,,,,,,,,,22.44,,,,,
"2017/12/24 12:43:38.286",,,,,,,,,,,,,,,22.53,,
"2017/12/24 12:48:03.285",,,,,,,,,,22.36,,,,,,,
"2017/12/25 01:52:23.288",,,,,22.58,,,,,,,,,,,,
"2017/12/25 02:05:00.803",,,22.51,,,,,,,,,,,,,,
"2017/12/25 02:11:03.283",,,,,,,,,22.75,,,,,,,,
"2017/12/26 16:12:23.290",,,,,,,,,,,,,,,,22.7,
"2017/12/26 16:12:40.793",,22.73,,,,,,,,,,,,,,,
"2017/12/26 16:19:03.278",,,,,,,,,,,,,22.8,,,,
"2017/12/26 19:56:25.797",,,,,,,,,,,,,,,,22.19,
"2017/12/26 20:02:23.295",,,,,,,,,,,,,22.29,,,,
"2017/12/27 10:20:00.795",,,,,,22.66,,,,,,,,,,,
"2017/12/27 10:26:40.793",,,,,,,,,,,,,,,,22.7,
"2017/12/27 10:32:30.790",,,,,,,,,,,,,22.8,,,,
"2017/12/27 11:16:38.283",,,,,,,22.85,,,,,,,,,,
"2017/12/27 11:51:13.282",,,,,,,,22.95,,,,,,,,,
"2017/12/27 12:08:18.292",23.02,,,,,,,,,,,,,,,,
"2017/12/27 21:36:55.781",,,,,,,,,,,,,,,,22.19,
"2017/12/27 21:41:43.280",22.51,,,,,,,,,,,,,,,,
"2017/12/27 21:45:18.284",,,,,,,,,,,,,22.29,,,,
"2017/12/27 22:01:53.295",,,,,,,,22.44,,,,,,,,,
"2017/12/27 22:05:40.795",,,,,,,22.34,,,,,,,,,,
"2017/12/27 22:29:00.786",,22.22,,,,,,,,,,,,,,,
"2017/12/27 22:35:40.793",,,,,,22.14,,,,,,,,,,,
"2017/12/27 23:06:28.286",,,,,,,,,22.24,,,,,,,,
"2017/12/27 23:18:33.286",,,22,,,,,,,,,,,,,,
"2017/12/27 23:33:35.792",,,,,,,,,,,,,,,22.02,,
"2017/12/27 23:34:55.777",,,,,22.07,,,,,,,,,,,,
"2017/12/27 23:42:58.288",,,,,,,,,,,,21.92,,,,,
"2017/12/27 23:57:43.289",,,,,,,,,,,,,,21.78,,,
"2017/12/28 00:03:48.282",,,,,,,,,,,21.85,,,,,,
"2017/12/28 00:19:18.292",,,,,,,,,,21.85,,,,,,,
"2017/12/28 00:37:05.786",,,,,,,,,,,,,,,,21.68,
"2017/12/28 00:37:20.870",,,,21.75,,,,,,,,,,,,,
"2017/12/28 00:43:38.282",22,,,,,,,,,,,,,,,,
"2017/12/28 00:44:53.288",,,,,,,,,,,,,21.78,,,,
"2017/12/28 00:59:13.284",,,,,,,,21.92,,,,,,,,,
"2017/12/28 01:02:30.804",,,,,,,21.83,,,,,,,,,,
"2017/12/28 01:24:23.292",,21.7,,,,,,,,,,,,,,,
"2017/12/28 01:29:13.291",,,,,,21.63,,,,,,,,,,,
"2017/12/28 02:02:23.291",,,,,,,,,21.73,,,,,,,,
"2017/12/28 02:11:48.293",,,21.49,,,,,,,,,,,,,,
"2017/12/28 02:30:25.779",,,,,21.56,,,,,,,,,,,,
"2017/12/28 02:35:50.861",,,,,,,,,,,,,,,21.51,,
"2017/12/28 02:48:03.290",,,,,,,,,,,,21.41,,,,,
"2017/12/28 03:06:45.787",,,,,,,,,,,,,,21.27,,,
"2017/12/28 03:11:55.780",,,,,,,,,,,21.34,,,,,,
"2017/12/28 03:23:03.290",,,,,,,,,,21.34,,,,,,,
"2017/12/28 03:40:15.782",,,,21.24,,,,,,,,,,,,,
"2017/12/28 03:49:28.286",21.49,,,,,,,,,,,,,,,,
"2017/12/28 03:53:53.283",,,,,,,,,,,,,,,,21.17,
"2017/12/28 04:03:20.890",,,,,,,,,,,,,21.27,,,,
"2017/12/28 04:03:35.791",,,,,,,,21.41,,,,,,,,,
"2017/12/28 04:09:13.294",,,,,,,21.31,,,,,,,,,,
"2017/12/28 04:45:53.287",,,,,,21.12,,,,,,,,,,,
"2017/12/28 04:48:23.284",,21.19,,,,,,,,,,,,,,,
"2017/12/28 05:58:40.792",,,,,,,,,21.22,,,,,,,,
"2017/12/28 06:14:30.868",,,20.97,,,,,,,,,,,,,,
"2017/12/28 07:34:15.791",,,,,21.05,,,,,,,,,,,,
"2017/12/28 12:29:55.782",,,,,21.56,,,,,,,,,,,,
"2017/12/28 12:45:10.792",,,21.49,,,,,,,,,,,,,,
"2017/12/28 12:56:15.790",,,,,,,,,21.73,,,,,,,,
"2017/12/28 13:37:35.793",,,,,,,,,,,,,,,,21.68,
"2017/12/28 13:42:53.279",,21.7,,,,,,,,,,,,,,,
"2017/12/28 13:44:58.280",,,,,,,,,,,,,21.78,,,,
"2017/12/28 13:56:25.787",,,,,,21.63,,,,,,,,,,,
"2017/12/28 14:30:05.786",,,,,,,21.83,,,,,,,,,,
"2017/12/28 14:55:30.795",,,,,,,,21.92,,,,,,,,,
"2017/12/28 15:01:20.850",22,,,,,,,,,,,,,,,,
"2017/12/28 15:13:15.791",,,,,,,,,,,21.85,,,,,,
"2017/12/28 15:20:55.782",,,,,,,,,,,,,,21.78,,,
"2017/12/28 15:25:08.279",,,,21.75,,,,,,,,,,,,,
"2017/12/28 15:40:25.783",,,,,,,,,,,,21.92,,,,,
"2017/12/28 15:43:35.781",,,,,,,,,,21.85,,,,,,,
"2017/12/28 15:44:00.792",,,,,,,,,,,,,,,22.02,,
"2017/12/28 16:32:05.789",,,,,22.07,,,,,,,,,,,,
"2017/12/28 16:38:33.282",,,22,,,,,,,,,,,,,,
"2017/12/28 16:41:28.278",,,,,,,,,22.24,,,,,,,,
"2017/12/28 16:48:33.287",,,,,,,,,,,,,,,,22.19,
"2017/12/28 16:54:48.286",,,,,,,,,,,,,22.29,,,,
"2017/12/28 17:07:25.782",,22.22,,,,,,,,,,,,,,,
"2017/12/28 17:22:18.285",,,,,,22.14,,,,,,,,,,,
"2017/12/28 17:31:38.282",,,,,,,,,,,22.36,,,,,,
"2017/12/28 17:34:25.784",,,,,,,22.34,,,,,,,,,,
"2017/12/28 17:35:28.286",,,,,,,,,,,,,,22.29,,,
"2017/12/28 17:46:23.282",22.51,,,,,,,,,,,,,,,,
"2017/12/28 17:49:35.784",,,,,,,,22.44,,,,,,,,,
"2017/12/28 18:04:58.289",,,,22.27,,,,,,,,,,,,,
"2017/12/28 18:08:58.281",,,,,,,,,,,,22.44,,,,,
"2017/12/28 18:15:53.285",,,,,,,,,,,,,,,22.53,,
"2017/12/28 18:20:33.280",,,,,,,,,,22.36,,,,,,,
"2017/12/28 21:41:25.787",,,,,22.58,,,,,,,,,,,,
"2017/12/28 22:21:38.290",,,22.51,,,,,,,,,,,,,,
"2017/12/28 22:43:10.792",,,,,,,,,22.75,,,,,,,,
"2017/12/29 00:13:38.289",,22.73,,,,,,,,,,,,,,,
"2017/12/29 00:20:05.783",,,,,,22.66,,,,,,,,,,,
"2017/12/29 00:35:08.277",,,,,,,,,,,,,,,,22.7,
"2017/12/29 00:42:05.790",,,,,,,,,,,,,22.8,,,,
"2017/12/29 01:27:50.874",,,,,,,22.85,,,,,,,,,,
"2017/12/29 02:02:58.288",,,,,,,,22.95,,,,,,,,,
"2017/12/29 02:22:03.292",23.02,,,,,,,,,,,,,,,,
"2017/12/29 03:12:05.792",,,,22.78,,,,,,,,,,,,,
"2017/12/29 03:22:43.281",,,,,,,,,,,22.88,,,,,,
"2017/12/29 05:05:48.276",,,,,,,,,,,,,,22.8,,,
"2017/12/29 07:16:23.285",,,,,,,,,,22.88,,,,,,,
"2017/12/29 15:41:53.290",,,,,,,,,,,,,,22.29,,,
"2017/12/29 15:56:05.791",,,,,,,,,,,22.36,,,,,,
"2017/12/29 16:07:33.280",,,,,,,,,,22.36,,,,,,,
"2017/12/29 17:12:38.284",,,,22.27,,,,,,,,,,,,,
"2017/12/29 17:25:33.285",22.51,,,,,,,,,,,,,,,,
"2017/12/29 17:48:35.779",,,,,,,,,,,,,,,,22.19,
"2017/12/29 18:05:20.869",,,,,,,,,,,,,22.29,,,,
"2017/12/29 18:12:20.947",,,,,,,,22.44,,,,,,,,,
"2017/12/29 18:33:40.795",,,,,,,22.34,,,,,,,,,,
"2017/12/29 19:10:30.801",,22.22,,,,,,,,,,,,,,,
"2017/12/29 19:18:30.797",,,,,,22.14,,,,,,,,,,,
"2017/12/29 20:59:33.285",,,,,,,,,22.24,,,,,,,,
"2017/12/29 21:48:38.290",,,22,,,,,,,,,,,,,,
"2017/12/29 22:21:53.286",,,,,22.07,,,,,,,,,,,,
"2017/12/29 22:45:38.281",,,,,,,,,,,,,,,22.02,,
"2017/12/29 23:05:10.797",,,,,,,,,,,,21.92,,,,,
"2017/12/29 23:45:00.798",,,,,,,,,,,,,,21.78,,,
"2017/12/30 00:04:25.780",,,,,,,,,,21.85,,,,,,,
"2017/12/30 00:13:13.289",,,,,,,,,,,21.85,,,,,,
"2017/12/30 12:03:18.281",,,,,,,,,,22.36,,,,,,,
"2017/12/30 12:07:38.287",,,,,,,,,22.75,,,,,,,,
"2017/12/30 12:10:00.801",,22.73,,,,,,,,,,,,,,,
"2017/12/30 12:39:45.787",,22.22,,,,,,,,,,,,,,,
"2017/12/30 13:02:25.785",,,,,,,,,22.24,,,,,,,,
"2017/12/30 19:33:43.281",,,,,,,,,,21.85,,,,,,,
"2017/12/30 20:06:33.280",,,,21.75,,,,,,,,,,,,,
"2017/12/30 20:21:13.286",22,,,,,,,,,,,,,,,,
"2017/12/30 20:39:15.784",,,,,,,,,,,,,,,,21.68,
"2017/12/30 20:43:43.294",,,,,,,,21.92,,,,,,,,,
"2017/12/30 20:54:58.279",,,,,,,,,,,,,21.78,,,,
"2017/12/30 21:01:08.285",,,,,,,21.83,,,,,,,,,,
"2017/12/30 22:47:28.287",,,,,,21.63,,,,,,,,,,,
"2017/12/31 04:59:45.791",,,,,,,,,,,,,,,,22.19,
"2017/12/31 05:06:48.283",,,,,,,,,,,,,22.29,,,,
"2017/12/31 05:20:35.779",,,,,,22.14,,,,,,,,,,,
"2017/12/31 06:07:18.288",,,,,,,22.34,,,,,,,,,,
"2017/12/31 06:33:43.287",22.51,,,,,,,,,,,,,,,,
"2017/12/31 06:35:03.278",,,,,,,,22.44,,,,,,,,,
"2017/12/31 06:44:58.292",,,,,,,,,,,22.36,,,,,,
"2017/12/31 06:59:23.280",,,,,,,,,,,,,,22.29,,,
"2017/12/31 07:10:13.285",,,,22.27,,,,,,,,,,,,,
"2017/12/31 07:36:03.284",,,,,,,,,,22.36,,,,,,,
"2017/12/31 07:37:08.283",,,,,,,,,,,,22.44,,,,,
"2017/12/31 07:46:28.289",,,,,,,,,,,,,,,22.53,,
"2017/12/31 09:11:23.296",,,,,22.58,,,,,,,,,,,,
"2017/12/31 09:35:40.794",,,22.51,,,,,,,,,,,,,,
"2017/12/31 09:43:45.787",,,,,,,,,22.75,,,,,,,,
"2017/12/31 10:21:53.279",,,,,,,,,,,,,,,,22.7,
"2017/12/31 10:29:03.289",,22.73,,,,,,,,,,,,,,,
"2017/12/31 10:29:15.787",,,,,,,,,,,,,22.8,,,,
"2017/12/31 16:39:40.799",,,,,,,,,,,,,,,,22.19,
"2017/12/31 16:51:33.279",,,,,,,,,,,,,22.29,,,,
"2018/01/01 02:29:25.789",,,,,,,,,,,,,,,,22.7,
"2018/01/01 02:35:30.796",,,,,,,,,,,,,22.8,,,,
"2018/01/01 02:42:43.295",,,,,,22.66,,,,,,,,,,,
"2018/01/01 11:20:25.795",,,,,,,,,,,,,,,,22.19,
"2018/01/01 11:40:38.280",,,,,,,,,,,,,22.29,,,,
"2018/01/01 12:37:00.799",,,,,,22.14,,,,,,,,,,,
"2018/01/01 12:38:15.782",,22.22,,,,,,,,,,,,,,,
"2018/01/01 13:44:53.291",,,,,,,,,22.24,,,,,,,,
"2018/01/01 14:12:03.286",,,22,,,,,,,,,,,,,,
"2018/01/01 14:52:30.795",,,,,22.07,,,,,,,,,,,,
"2018/01/01 15:28:28.281",,,,,,,,,,,,,,,22.02,,
"2018/01/01 15:49:13.283",,,,,,,,,,,,21.92,,,,,
"2018/01/01 16:32:35.788",,,,,,,,,,,,,,21.78,,,
"2018/01/01 16:53:25.793",,,,,,,,,,,21.85,,,,,,
"2018/01/01 16:59:55.788",,,,,,,,,,21.85,,,,,,,
"2018/01/01 17:50:20.872",,,,21.75,,,,,,,,,,,,,
"2018/01/01 18:02:13.277",22,,,,,,,,,,,,,,,,
"2018/01/01 18:10:15.779",,,,,,,,,,,,,,,,21.68,
"2018/01/01 18:21:45.788",,,,,,,,,,,,,21.78,,,,
"2018/01/01 18:24:45.787",,,,,,,,21.92,,,,,,,,,
"2018/01/01 18:34:53.285",,,,,,,21.83,,,,,,,,,,
"2018/01/01 19:04:38.284",,21.7,,,,,,,,,,,,,,,
"2018/01/01 19:10:33.283",,,,,,21.63,,,,,,,,,,,
"2018/01/01 19:49:18.284",,,,,,,,,21.73,,,,,,,,
"2018/01/01 20:00:40.795",,,21.49,,,,,,,,,,,,,,
"2018/01/01 20:23:35.792",,,,,21.56,,,,,,,,,,,,
"2018/01/01 20:24:50.865",,,,,,,,,,,,,,,21.51,,
"2018/01/01 20:40:20.870",,,,,,,,,,,,21.41,,,,,
"2018/01/01 21:05:35.790",,,,,,,,,,,,,,21.27,,,
"2018/01/01 21:19:15.790",,,,,,,,,,,21.34,,,,,,
"2018/01/01 21:27:20.869",,,,,,,,,,21.34,,,,,,,
"2018/01/02 01:43:15.780",,,,,,,,,,,21.85,,,,,,
"2018/01/02 01:46:43.285",,,,,,,,,,,,,,21.78,,,
"2018/01/02 02:02:03.288",,,,,,,,,,,,,,,22.02,,
"2018/01/02 02:02:35.788",,,,,,,,,,,,21.92,,,,,
"2018/01/02 02:20:30.796",,,,,,,,,,21.85,,,,,,,
"2018/01/02 03:12:28.295",,,,,22.07,,,,,,,,,,,,
"2018/01/02 03:21:50.860",,,22,,,,,,,,,,,,,,
"2018/01/02 03:22:25.784",,,,,,,,,22.24,,,,,,,,
"2018/01/02 03:32:25.785",,,,,,,,,,,,,,,,22.19,
"2018/01/02 03:40:33.285",,,,,,,,,,,,,22.29,,,,
"2018/01/02 03:52:10.799",,22.22,,,,,,,,,,,,,,,
"2018/01/02 04:09:45.778",,,,,,22.14,,,,,,,,,,,
"2018/01/02 04:12:55.784",,,,,,,,,,,22.36,,,,,,
"2018/01/02 04:16:33.285",,,,,,,,,,,,,,22.29,,,
"2018/01/02 04:23:08.286",,,,,,,22.34,,,,,,,,,,
"2018/01/02 04:29:30.888",22.51,,,,,,,,,,,,,,,,
"2018/01/02 04:30:45.785",,,,,,,,,,,,22.44,,,,,
"2018/01/02 04:30:53.278",,,,,,,,,,,,,,,22.53,,
"2018/01/02 04:37:25.794",,,,,,,,22.44,,,,,,,,,
"2018/01/02 04:46:25.782",,,,22.27,,,,,,,,,,,,,
"2018/01/02 04:49:33.295",,,,,,,,,,22.36,,,,,,,
"2018/01/02 05:35:35.780",,,,,22.58,,,,,,,,,,,,
"2018/01/02 08:49:35.782",,,22.51,,,,,,,,,,,,,,
"2018/01/02 09:08:58.284",,,,,,,,,22.75,,,,,,,,
"2018/01/02 09:13:10.792",,,,,,,,,,,,,,,,22.7,
"2018/01/02 09:14:03.287",,,,,,,,,,,,,22.8,,,,
"2018/01/02 09:31:25.784",327.67,,135.42,,55.12,,35.17,,,327.67,,78.46,,,,,
"2018/01/02 09:31:28.280",,327.67,327.67,327.67,327.67,327.67,327.67,327.67,327.67,,327.67,327.67,327.67,327.67,327.67,327.67,
"2018/01/02 09:35:50.878",23.37,23.32,23.17,23.17,23.44,23.34,23.22,23.22,23.51,23.39,23.42,23.42,23.44,23.51,23.54,23.71,
"2018/01/02 10:49:15.785",,,,,,,,,,,,,,,,23.19,
"2018/01/02 10:49:40.792",,,,,,,,,,,,22.9,,,,,
"2018/01/02 10:50:55.783",,,,,,,,,,,22.9,,,,,,
"2018/01/02 10:52:15.778",,,,,,,,,,,,,,23,,,
"2018/01/02 10:53:05.787",,,,,,,,,,,,,,,23.02,,
"2018/01/02 10:53:10.787",,,,,,,,,,,,,22.92,,,,
"2018/01/02 11:21:25.788",,,,,,,,,23,,,,,,,,
"2018/01/02 11:25:55.792",,,,,,,,,,22.88,,,,,,,
"2018/01/02 11:26:25.783",22.85,,,,,,,,,,,,,,,,
"2018/01/02 11:28:23.286",,22.8,,,,,,,,,,,,,,,
"2018/01/02 12:19:13.286",,,,22.66,,,,,,,,,,,,,
"2018/01/02 12:20:45.798",,,22.66,,,,,,,,,,,,,,
"2018/01/02 12:23:13.280",,,,,22.92,,,,,,,,,,,,
"2018/01/02 12:34:10.785",,,,,,,22.7,,,,,,,,,,
"2018/01/02 12:34:38.279",,,,,,22.83,,,,,,,,,,,
"2018/01/02 12:39:10.802",,,,,,,,22.7,,,,,,,,,
"2018/01/02 13:32:30.802",,,,,,,,,,,,,,22.48,,,
"2018/01/02 13:34:10.793",,,,,,,,,,,,,,,,22.68,
"2018/01/02 13:36:55.786",,,,,,,,,,,,22.39,,,,,
"2018/01/02 13:37:25.791",,,,,,,,,,,,,,,22.51,,
"2018/01/02 13:37:55.787",,,,,,,,,,,22.39,,,,,,
"2018/01/02 13:45:00.875",,,,,,,,,,,,,22.41,,,,
"2018/01/03 04:55:30.800",,,,,,,,,22.48,,,,,,,,
"2018/01/03 05:03:13.288",,,,,,,,,,22.36,,,,,,,
"2018/01/03 05:11:08.292",22.34,,,,,,,,,,,,,,,,
"2018/01/03 05:11:40.796",,22.29,,,,,,,,,,,,,,,
"2018/01/03 06:22:50.886",,,,22.14,,,,,,,,,,,,,
"2018/01/03 06:24:15.795",,,,,22.41,,,,,,,,,,,,
"2018/01/03 06:24:35.786",,,22.14,,,,,,,,,,,,,,
"2018/01/03 06:37:00.870",,,,,,22.31,,,,,,,,,,,
"2018/01/03 06:38:45.789",,,,,,,22.19,,,,,,,,,,
"2018/01/03 06:42:48.280",,,,,,,,22.19,,,,,,,,,
"2018/01/03 07:31:13.284",,,,,,,,,,,,,,,,22.17,
"2018/01/03 07:32:28.277",,,,,,,,,,,,21.88,,,,,
"2018/01/03 07:33:43.275",,,,,,,,,,,,,,21.97,,,
"2018/01/03 07:33:50.941",,,,,,,,,,,21.88,,,,,,
"2018/01/03 07:33:55.787",,,,,,,,,,,,,,,22,,
"2018/01/03 07:36:30.794",,,,,,,,,,,,,21.9,,,,
"2018/01/03 08:18:53.291",,,,,,,,,21.97,,,,,,,,
"2018/01/03 08:26:25.782",,,,,,,,,,21.85,,,,,,,
"2018/01/03 08:29:28.284",21.83,,,,,,,,,,,,,,,,
"2018/01/03 08:31:18.286",,21.78,,,,,,,,,,,,,,,
"2018/01/03 08:51:10.800",22.34,,,,,,,,22.48,,,,,,,,
"2018/01/03 08:52:00.793",,,,,,,,,,22.36,,,,,,,
"2018/01/03 08:52:03.281",,22.29,,,,,,,,,,,,,,,
"2018/01/03 08:56:05.780",22.85,,,,,,,,,,,,,,,,
"2018/01/03 09:04:30.800",22.34,,,,,,,,,,,,,,,,
"2018/01/03 09:21:25.784",,,,,,,,,21.97,,,,,,,,
"2018/01/03 09:24:50.865",21.83,,,,,,,,,,,,,,,,
"2018/01/03 09:25:58.278",,21.78,,,,,,,,,,,,,,,
"2018/01/03 09:26:30.795",,,,,,,,,,21.85,,,,,,,
"2018/01/03 10:04:30.794",,,,21.63,,,,,,,,,,,,,
"2018/01/03 10:13:40.803",,,,,21.9,,,,,,,,,,,,
"2018/01/03 10:14:38.286",,,21.63,,,,,,,,,,,,,,
"2018/01/03 10:22:18.288",,,,,,21.8,,,,,,,,,,,
"2018/01/03 10:37:33.283",,,,,,,21.68,,,,,,,,,,
"2018/01/03 10:52:35.784",,,,,,,,21.68,,,,,,,,,
"2018/01/03 12:05:35.792",,,,,,,,,22.48,,,,,,,,
"2018/01/03 15:48:45.779",,,,,,,22.19,,,,,,,,,,
"2018/01/03 15:53:48.291",,,,,,,,22.19,,,,,,,,,
"2018/01/03 15:57:23.292",,,22.14,,,,,,,,,,,,,,
"2018/01/03 16:01:10.799",,,,,,22.31,,,,,,,,,,,
"2018/01/03 16:03:28.289",,,,,22.41,,,,,,,,,,,,
"2018/01/03 16:09:08.294",,,,22.14,,,,,,,,,,,,,
"2018/01/03 16:49:00.792",22.34,22.29,,,,,,,,,,,,,,,
"2018/01/03 16:58:05.785",,,,,,,,,,22.36,,,,,,,
"2018/01/03 17:57:23.288",,,,,,,,,,,,,22.41,,,,
"2018/01/03 17:59:20.857",,,,,,,,,,,,,,22.48,,,
"2018/01/03 18:00:43.289",,,,,,,,,,,,,,,22.51,,
"2018/01/03 18:08:18.285",,,,,,,,,,,,,,,,22.68,
"2018/01/03 18:08:28.290",,,,,,,,,,,,22.39,,,,,
"2018/01/03 18:09:08.285",,,,,,,,,,,22.39,,,,,,
"2018/01/04 01:48:15.779",,,,,,,,,,,,,,,,22.17,
"2018/01/04 01:48:38.284",,,,,,,,,,,,21.88,,,,,
"2018/01/04 01:50:15.790",,,,,,,,,,,21.88,,,,,,
"2018/01/04 01:50:38.291",,,,,,,,,,,,,,21.97,,,
"2018/01/04 01:51:50.874",,,,,,,,,,,,,,,22,,
"2018/01/04 01:53:35.786",,,,,,,,,,,,,21.9,,,,
"2018/01/04 02:32:15.787",,,,,,,,,21.97,,,,,,,,
"2018/01/04 02:39:03.292",,,,,,,,,,21.85,,,,,,,
"2018/01/04 02:41:13.289",21.83,,,,,,,,,,,,,,,,
"2018/01/04 02:43:20.950",,21.78,,,,,,,,,,,,,,,
"2018/01/04 03:48:03.293",,,,21.63,,,,,,,,,,,,,
"2018/01/04 03:49:33.287",,,,,21.9,,,,,,,,,,,,
"2018/01/04 03:53:25.795",,,21.63,,,,,,,,,,,,,,
"2018/01/04 04:07:23.279",,,,,,21.8,,,,,,,,,,,
"2018/01/04 04:13:10.872",,,,,,,21.68,,,,,,,,,,
"2018/01/04 04:19:18.293",,,,,,,,21.68,,,,,,,,,
"2018/01/04 18:42:00.789",,,,,,,22.19,,,,,,,,,,
"2018/01/04 18:47:38.291",,,,,,,,22.19,,,,,,,,,
"2018/01/04 18:54:30.811",,,,,,22.31,,,,,,,,,,,
"2018/01/04 18:56:38.283",,,22.14,,,,,,,,,,,,,,
"2018/01/04 19:01:13.284",,,,,22.41,,,,,,,,,,,,
"2018/01/04 19:07:15.788",,,,22.14,,,,,,,,,,,,,
"2018/01/05 07:14:55.790",22.34,,,,,,,,,,,,,,,,
"2018/01/05 07:15:53.281",,22.29,,,,,,,,,,,,,,,
"2018/01/05 07:21:33.292",,,,,,,,,,22.36,,,,,,,
"2018/01/05 07:27:55.792",,,,,,,,,22.48,,,,,,,,
"2018/01/05 07:55:30.796",,,,,,,,,,,,,,22.48,,,
"2018/01/05 07:56:00.872",,,,,,,,,,,,,22.41,,,,
"2018/01/05 07:58:08.287",,,,,,,,,,,,,,,22.51,,
"2018/01/05 07:59:43.290",,,,,,,,,,,,22.39,,,,,
"2018/01/05 08:00:28.291",,,,,,,,,,,,,,,,22.68,
"2018/01/05 08:02:03.290",,,,,,,,,,,22.39,,,,,,
"2018/01/05 10:00:58.290",,,,,,,22.7,,,,,,,,,,
"2018/01/05 10:05:25.774",,,,,,,,22.7,,,,,,,,,
"2018/01/05 10:08:13.281",,,22.66,,,,,,,,,,,,,,
"2018/01/05 10:09:28.279",,,,,,22.83,,,,,,,,,,,
"2018/01/05 10:12:40.799",,,,,22.92,,,,,,,,,,,,
"2018/01/05 10:17:30.805",,,,22.66,,,,,,,,,,,,,
"2018/01/05 17:29:05.789",22.85,,,,,,,,,,,,,,,,
"2018/01/05 17:30:30.798",,22.8,,,,,,,,,,,,,,,
